"","Kode_HS","Uraian","Md","Mdi","Xd","Xdi","RCA","RSCA","TBI","Status"
"2467","73043140","Circular cross-section,iron/non-alloy steel,diameter<140mm&carbon<0.45%","39632942497","1648946","31781070069.0587","0","-0.0205512420215205","-1.04196491517114","-1","4"
"2468","62044290","Female's dresses of cotton, not printed by tradtional batik process","39632942497","1647463","31781070069.0587","792769.006","-0.00821118742974442","-1.01655833848028","-0.350251120343678","4"
"2469","94051091","Spotlight","39632942497","1643877","31781070069.0587","0","-0.0204880657587398","-1.04183321313917","-1","4"
"2470","85269110","Radio navigational aid app.,use in civil aircraft,used solely on sea-going vessel","39632942497","1643440","31781070069.0587","0","-0.020482619314306","-1.04182185986321","-1","4"
"2471","61045300","Women's/girl's skirts&divided skirts of synthetic fibres, knitted/crocheted","39632942497","1642228","31781070069.0587","7730.82","-0.020347357970725","-1.04153994405318","-0.990629075215344","4"
"2472","73182400","Cotters& cotters pins with an external diameter not exceeding 16 mm","39632942497","1641211","31781070069.0587","11663.027","-0.0202735667103061","-1.041386178879","-0.985887579078039","4"
"2473","55121100","Woven fabrics of synthetic staple fibre cont>85% wight of polyester:unbleach/not","39632942497","1640621","31781070069.0587","75066.25","-0.0192807720485748","-1.03931965744946","-0.912494249753269","4"
"2474","40169918","Other bicycle accessories","39632942497","1640101","31781070069.0587","0","-0.0204410044905884","-1.04173511668883","-1","4"
"2475","85269200","Radio remote control apparatus","39632942497","1639536","31781070069.0587","230.941","-0.0204303733602922","-1.04171295802704","-0.999718324605496","4"
"2476","85013300","Motor dc, Generator dc 75 kw < an output ? 375 kw","39632942497","1634735","31781070069.0587","0","-0.0203741266397143","-1.04159572994908","-1","4"
"2477","82119390","Knives having other than fixed blades with handle of base metal","39632942497","1634321","31781070069.0587","0","-0.0203689668502506","-1.04158497671263","-1","4"
"2478","90330020","Parts&acc for mach,appl,instrum of chap 90 for not electric operated equip","39632942497","1631678","31781070069.0587","0","-0.0203360264551965","-1.04151633009758","-1","4"
"2479","85182920","Loudspeakers,without enclosure, having a freq 300 hz to 3.4 khz","39632942497","1631649","31781070069.0587","325839.11","-0.0152713273809091","-1.0310163150633","-0.667084455496386","4"
"2480","55134100","Printed polyester staple fibres, plain weave <85% of fbr, cotton<170 g/m","39632942497","1629733","31781070069.0587","0","-0.0203117854153251","-1.04146581557876","-1","4"
"2481","84563000","Machines tool for work any material by removal material,electro-discharge","39632942497","1628272","31781070069.0587","0","-0.0202935765930874","-1.04142787289792","-1","4"
"2482","90158090","Other instruments&appliances oth than Radio sonde and radio wind apparatus","39632942497","1627813","31781070069.0587","89091.506","-0.0189031557985775","-1.03853473978701","-0.896218449321258","4"
"2483","51129000","Oth woven fabric,combed wool or of fine animal hair.","39632942497","1627608","31781070069.0587","0","-0.0202853009887303","-1.04141062905191","-1","4"
"2484","85365032","High inrush switch used in electric fans or radio equipment","39632942497","1627135","31781070069.0587","0","-0.0202794058669518","-1.04139834558627","-1","4"
"2485","84249023","Parts of spray gun,oth than of good of subhead 8424.20.11,electrically operated","39632942497","1626746","31781070069.0587","4.126","-0.0202744935308343","-1.04138811003074","-0.999994927309445","4"
"2486","66019100","Umbrellas & sun umbrellas having a telescopic shaft","39632942497","1624778","31781070069.0587","0","-0.0202500299641359","-1.04133713821577","-1","4"
"2487","83040010","Filing cabinets or card-index cabinets","39632942497","1622394","31781070069.0587","954.281","-0.0202054856898583","-1.04124433316323","-0.998824305281659","4"
"2488","96032900","Shaving brushes,hair brush,nail brush, eyelash &oth brush for use on the person","39632942497","1618234","31781070069.0587","302.294","-0.0201637720045073","-1.04115743310646","-0.9996264600292","4"
"2489","85238051","Oth solid-state non-volatil storage dev. ,unrecorded,for computer use","39632942497","1618131","31781070069.0587","43342.28","-0.0194935415158852","-1.03976218891209","-0.947826690297421","4"
"2490","84596910","Other milling machines, electrically operated","39632942497","1616930","31781070069.0587","0","-0.0201522183029991","-1.04113336516024","-1","4"
"2491","84249029","Parts of spray gun,oth than of good of subhead 8424.20.11,not electrically oper","39632942497","1614668","31781070069.0587","0","-0.0201240264098427","-1.04107463995899","-1","4"
"2492","74091900","Copper plates, sheets and strips, of refined copper, not in coils","39632942497","1611472","31781070069.0587","5542.27","-0.0199980533852895","-1.04081227278042","-0.993145057402616","4"
"2493","87083010","Brakes,servo-brakes, parts thereof for tractors","39632942497","1608262","31781070069.0587","6057.926","-0.0199500317651488","-1.04071227470387","-0.992494764014949","4"
"2494","29189100","2,4,5-t(ISO) (2,4,5-trichlorophenoxyaca tic acid), its salt & esters","39632942497","1607868","31781070069.0587","0","-0.0200392762447394","-1.04089812123888","-1","4"
"2495","40149010","Teats for feeding bottles & similar articles","39632942497","1607629","31781070069.0587","73.163","-0.0200351603935296","-1.04088954946909","-0.999908984385686","4"
"2496","73029090","Other than sleepers, of iron or steel","39632942497","1606195","31781070069.0587","0","-0.0200184252114721","-1.04085469712181","-1","4"
"2497","84642020","Grinding/polishing machines, not electrically operated","39632942497","1605953","31781070069.0587","0","-0.0200154091026552","-1.04084841596199","-1","4"
"2498","85354000","Lightning arresters,voltage limiters and surge suppressors","39632942497","1603979","31781070069.0587","347493.709","-0.0145899034952086","-1.02961184089134","-0.643865161529143","4"
"2499","32131000","Colours in tablet, tube, jar, bottle, pan, similar form or packing for artist","39632942497","1603396","31781070069.0587","1.025","-0.0199835246169146","-1.04078201768823","-0.999998721464511","4"
"2500","39079190","Oth polyesters unsaturated in oth form","39632942497","1599601","31781070069.0587","15106.059","-0.0197014573313247","-1.04019481101684","-0.981289412323056","4"
"2501","84807110","Moulds for rubber or plastics, injection or compression type for fotwear soles","39632942497","1598670","31781070069.0587","5.823","-0.0199245486794991","-1.04065921384451","-0.999992715221039","4"
"2502","36030090","Oth safety fuses, detonat fuses, percussion detonat caps,igniters,electri","39632942497","1596999","31781070069.0587","0","-0.0199038130764295","-1.04061604022541","-1","4"
"2503","29319030","Ethephone","39632942497","1596689","31781070069.0587","0","-0.0198999494659616","-1.04060799600024","-1","4"
"2504","60019990","Oth pile fbrcs of oth txtl mtrial cont elstmric/rubber yarn,bleachd,mercerised","39632942497","1594131","31781070069.0587","0","-0.0198680684479713","-1.04054162058879","-1","4"
"2505","60019990","Oth pile fbrcs of oth txtl mtrial not co elstmric/rubber yarn,bleachd,mercerised","39632942497","1594131","31781070069.0587","0","-0.0198680684479713","-1.04054162058879","-1","4"
"2506","62105090","Oth female garmnt of 5602/03,5903/06/07 for protect work from oth hazard substan","39632942497","1594049","31781070069.0587","312154.908","-0.0150153948280135","-1.0304885878402","-0.67248529216634","4"
"2507","40091100","Tube,pipe & hose,not reinforced/combined w/ oth material without fittings","39632942497","1593444","31781070069.0587","9928.335","-0.0197051955515917","-1.04020259102093","-0.98761568378938","4"
"2508","84597010","Other threading/tapping machines, electrically operated","39632942497","1592823","31781070069.0587","0","-0.0198517665044485","-1.04050768205468","-1","4"
"2509","68053000","Natural/artificial abrasive powder/grain on a base of oth materials, not polishin","39632942497","1590902","31781070069.0587","0","-0.0198278245828068","-1.04045784012256","-1","4"
"2510","68053000","Natural/artificial abrasive powder/grain on a base of polishing discs","39632942497","1590902","31781070069.0587","0","-0.0198278245828068","-1.04045784012256","-1","4"
"2511","85043111","Instrument potential transformer with rating voltage ? 110 kv","39632942497","1588152","31781070069.0587","3750","-0.0197352664364899","-1.04026517686655","-0.995288654703619","4"
"2512","84814090","Oth safety/relief valves","39632942497","1587516","31781070069.0587","0","-0.0197856239858892","-1.04036999348315","-1","4"
"2513","84814090","Safety/relief valves of plastics 10cm ? internal diameter ? 25 cm","39632942497","1587516","31781070069.0587","0","-0.0197856239858892","-1.04036999348315","-1","4"
"2514","85176210","Radio transmitters/receivers for simult. interpretaion at multiligual conference","39632942497","1586787","31781070069.0587","50413.833","-0.0189929838583233","-1.03872140269297","-0.938414601331931","4"
"2515","76152090","Other sanitary ware and parts thereof of aluminium","39632942497","1585450","31781070069.0587","209.432","-0.0197566198055008","-1.04030962147703","-0.999735842393677","4"
"2516","84181011","Refri-frez,fitt with separate external door,household type with< 230 l capacity","39632942497","1583167","31781070069.0587","757.26","-0.0197196515953269","-1.04023267757518","-0.999043817915889","4"
"2517","85444296","Electrical cables insulated w/ plastic diameter >19,5 mm,use for telecomunictn","39632942497","1578983","31781070069.0587","52655.11","-0.0188608856478944","-1.03844691414703","-0.935457366829952","4"
"2518","60064110","Oth knit/crochtd fbrcs of artificial fibr, elastis,bleached/no bleached","39632942497","1578850","31781070069.0587","0","-0.0196776173784209","-1.04014519657462","-1","4"
"2519","85086000","Other vacuum cleaners","39632942497","1577482","31781070069.0587","484.281","-0.0196530407267424","-1.04009405148012","-0.999386196009597","4"
"2520","87089119","Radiators for special pupose vehicles","39632942497","1575563","31781070069.0587","2099.241","-0.0196040232987261","-1.03999205171096","-0.997338795408237","4"
"2521","39091090","Other urea resins, thiourea resins","39632942497","1575072","31781070069.0587","162994.05","-0.0170972045291572","-1.03478920725008","-0.812442053050861","4"
"2522","94016990","Oth seats,with wooden frames,combined with other than rattan","39632942497","1573976","31781070069.0587","2181343.222","0.0142865435943135","-0.971829373692198","0.161735177782444","3"
"2523","3038919","Other marine fish, excl.fillets, livers and roes, frozen","39632942497","1573192","31781070069.0587","68807732.889","1.04983355582846","0.0243110254911995","0.95529493246981","1"
"2524","85444911","Telephone, telegraph, radio relay cable submarine,not fitted w/ connector,<= 80V","39632942497","1572803","31781070069.0587","57.3","-0.0196013614654684","-1.03998651302651","-0.999927139110829","4"
"2525","82031000","Files, rasps and similar tools","39632942497","1572291","31781070069.0587","4229.64","-0.0195301318963096","-1.03983831126617","-0.994634209165825","4"
"2526","61169300","Gloves,mittens,of synthetic fibres not impregn coated plastics/rubbers, knit","39632942497","1571550","31781070069.0587","0","-0.0195866355835306","-1.03995587227677","-1","4"
"2527","61169300","Divers' gloves of synthetic fibres not impregn coated plastics/rubbers, knit","39632942497","1571550","31781070069.0587","0","-0.0195866355835306","-1.03995587227677","-1","4"
"2528","95049099","other table designed for games not wood/ plastics","39632942497","1569366","31781070069.0587","28966.016","-0.0191092130079527","-1.03896297785924","-0.963754694631606","4"
"2529","25020000","Unroasted iron pyrites","39632942497","1567574","31781070069.0587","0","-0.0195370816634644","-1.0398527701519","-1","4"
"2530","40115000","New pneumatic tyres,of rubber of a kind used on bicycles","39632942497","1566835","31781070069.0587","1897929.716","0.00997060386336291","-0.980255655312693","0.0955605194404779","3"
"2531","84201090","Oth calendering/oth rolling machine","39632942497","1566806","31781070069.0587","22382.6","-0.0191796294686542","-1.0391093620094","-0.971831411325251","4"
"2532","84818088","other fuel cut-off valve plastic for vehicle for transport of persons/goods","39632942497","1566014","31781070069.0587","2227.792","-0.0194830136357358","-1.03974028784137","-0.997158866685782","4"
"2533","68029390","Oth article monumental/building of granite","39632942497","1565873","31781070069.0587","0","-0.019515881658929","-1.0398086645033","-1","4"
"2534","55161300","Woven fabrics of yarns of diff color weight>=85% of artficial staple fibres","39632942497","1565727","31781070069.0587","1212.684","-0.019495213944216","-1.03976566809559","-0.998452162502","4"
"2535","84649020","Oth mach tool for work stone,ceramics/ like mineral material,not elect operate","39632942497","1565035","31781070069.0587","0","-0.019505437447406","-1.03978693649586","-1","4"
"2536","42023900","Article of kind normally carried pocket or in handbag with outer srfc of other","39632942497","1563935","31781070069.0587","0","-0.0194917278618746","-1.03975841594762","-1","4"
"2537","42023900","Article of kind normally carried pocket or in handbag with outer srfc of nickel","39632942497","1563935","31781070069.0587","0","-0.0194917278618746","-1.03975841594762","-1","4"
"2538","42023900","Article of kind normally carried pocket or in handbag with outer srfc of copper","39632942497","1563935","31781070069.0587","0","-0.0194917278618746","-1.03975841594762","-1","4"
"2539","42023900","Article of kind normally carried pocket or in handbag w/ outer srfc of animal","39632942497","1563935","31781070069.0587","0","-0.0194917278618746","-1.03975841594762","-1","4"
"2540","38085939","Oth herbicides in aerosol containers","39632942497","1562340","31781070069.0587","0","-0.019471848962854","-1.03971706256931","-1","4"
"2541","90182000","Ultra-violet/infra-red ray apparatus used in medical","39632942497","1561851","31781070069.0587","0","-0.0194657544289223","-1.03970438465938","-1","4"
"2542","83024131","Hasps suitable for building","39632942497","1558969","31781070069.0587","0","-0.01942983531483","-1.03962966856343","-1","4"
"2543","39052900","Oth vinyl acetate copolymers","39632942497","1558797","31781070069.0587","0","-0.0194276916341833","-1.03962520962184","-1","4"
"2544","70195900","Oth woven fabric,of a width > 30 cm","39632942497","1557791","31781070069.0587","0","-0.0194151535950519","-1.03959913038883","-1","4"
"2545","85232961","Magnetic tapes width >6,5mm,recorded for storage media","39632942497","1550214","31781070069.0587","0","-0.0193207194772596","-1.03940272800902","-1","4"
"2546","84462900","Machines for weaving fabrics of a width >30 cm,shuttle type","39632942497","1550209","31781070069.0587","0","-0.0193206571609617","-1.03940259841719","-1","4"
"2547","58021100","Unbleached terry towelling&woven fabrcs of cotton oth thn head of 5703","39632942497","1550070","31781070069.0587","0","-0.019318924767881","-1.03939899577099","-1","4"
"2548","73202090","Other Helical springs for motor vehicles","39632942497","1549524","31781070069.0587","25813.135","-0.0189109205025701","-1.03855087350938","-0.967228430757458","4"
"2549","73072910","Oth stainlss steel oth.than flanges,butt welding,threaded elbow,bend&sleeve<15cm","39632942497","1548460","31781070069.0587","73125.89","-0.0181623035286636","-1.03699654962106","-0.909809415028889","4"
"2550","28112990","Other inorganic oxygen compounds of non metals","39632942497","1547334","31781070069.0587","0","-0.0192848252896865","-1.03932808584385","-1","4"
"2551","29054900","Other polyhydric alcohols","39632942497","1546509","31781070069.0587","0","-0.0192745431005379","-1.03930670498036","-1","4"
"2552","54049000","Synthetics other than filaments exceeds <1 mm, width <= 5 mm","39632942497","1546403","31781070069.0587","4.178","-0.0192731570586726","-1.0393038228685","-0.999994596507234","4"
"2553","38200000","Anti-freezing preparations & prepared and prepared de-icing fluids","39632942497","1546104","31781070069.0587","0","-0.0192694954804104","-1.03929620908417","-1","4"
"2554","96151120","Combs, hair-slides and the like of hard rubbers","39632942497","1543380","31781070069.0587","0","-0.0192355455613308","-1.03922561727085","-1","4"
"2555","55095100","Oth yarn of polyester staple fibres mixed mainly with artificial staple fbrs","39632942497","1542417","31781070069.0587","171343.724","-0.0165604424082654","-1.03367861762408","-0.800037751361141","4"
"2556","34070010","Modelling pastes, incl those put up for childrens amusement","39632942497","1541252","31781070069.0587","0","-0.0192090237449574","-1.03917047405616","-1","4"
"2557","62029300","Women's/girl's wind-cheaters,wind-jacket of man-made fibr oth thn of head 6204","39632942497","1540551","31781070069.0587","4880808.29","0.0566594252840767","-0.892757450644338","0.520179161318974","3"
"2558","30042010","Medicaments cont gentamycin, lincomycin, sulfamethoxazole/derive,for oral/ointmen","39632942497","1538990","31781070069.0587","0","-0.019180831851801","-1.03911186174719","-1","4"
"2559","54023200","Textured yarn of nylon/oth polyamides measuring single yarn > 50 tex","39632942497","1537982","31781070069.0587","0","-0.0191682688861504","-1.03908574381945","-1","4"
"2560","84388011","Coffee pulpers, electrically operated","39632942497","1537971","31781070069.0587","0","-0.019168131790295","-1.03908545880607","-1","4"
"2561","84099119","Oth parts suitable for use with the engine machinery heading 8429 ot 8430","39632942497","1537848","31781070069.0587","1141774.889","-0.00142062121172673","-1.00284528449496","-0.14780927294878","4"
"2562","55062000","Synth staple fibres carded,combad or othwise procesfor spin:of polysters","39632942497","1535940","31781070069.0587","0","-0.0191428189101002","-1.03903283633776","-1","4"
"2563","85043191","Oth transformers of kind used toys,scale or similar recreational models ? 1 kva","39632942497","1535898","31781070069.0587","0","-0.0191422954531981","-1.03903174816176","-1","4"
"2564","84212321","Oil filters for motor vehicles of chapter 87","39632942497","1534174","31781070069.0587","5473443.891","0.0659499118951292","-0.876260767679265","0.562141080217754","3"
"2565","84389029","Parts of oth goods of heading 84.38.20 o f coffee pulpers,not electric operated","39632942497","1532301","31781070069.0587","998.14","-0.0190819515688014","-1.03890631148916","-0.998698049227367","4"
"2566","68071000","Articles of asphalt/of similar material in rolls","39632942497","1526595","31781070069.0587","0","-0.0190263497493811","-1.0387907457953","-1","4"
"2567","19019020","Malt extract","39632942497","1525829","31781070069.0587","0","-0.0190168028925475","-1.03877090443266","-1","4"
"2568","72202090","Hoop & strip of stainless steel, cold rolled, width>400mm","39632942497","1524552","31781070069.0587","1.019","-0.0190008714723163","-1.03873779480484","-0.999998663214742","4"
"2569","73072190","Oth pipe of stainless steel flanges internal diameter>=15cm","39632942497","1523099","31781070069.0587","406011.186","-0.0126723701786685","-1.02567004061451","-0.579068952155748","4"
"2570","40151900","Gloves, mittens & mitts, for other purpossed","39632942497","1521094","31781070069.0587","40061692.36","0.603699007522741","-0.247116815947546","0.926840208021115","3"
"2571","84382010","Machine for the manufac of confectionary cocoa/chocolate, electrically operated","39632942497","1519457","31781070069.0587","0","-0.0189373870025419","-1.03860586827314","-1","4"
"2572","68109900","Oth prefabricated structural components, reinforced or not","39632942497","1517020","31781070069.0587","1668.5","-0.0188810814633649","-1.03848887450163","-0.997802709377203","4"
"2573","29171100","Oxalic acid, its salts and esters","39632942497","1513838","31781070069.0587","0","-0.0188673559469955","-1.03846035714204","-1","4"
"2574","85151100","Soldering irons and guns","39632942497","1512965","31781070069.0587","0","-0.0188564755213874","-1.03843775156424","-1","4"
"2575","29400000","Sugars, chemically pure oth than sucrose ,lactose, maltose, glucose, & fructose","39632942497","1512530","31781070069.0587","1515911.61","0.00470992437346848","-0.990624310043706","0.00111661720299764","3"
"2576","85030020","Parts used in manufacture elct.motor, generator of output>10000 kw","39632942497","1508453","31781070069.0587","0","-0.0188002412941895","-1.03832092522931","-1","4"
"2577","84022020","Electric super heated water boilers not electrically operated","39632942497","1507963","31781070069.0587","0","-0.0187941342969982","-1.03830823877828","-1","4"
"2578","93040090","Oth arms(spring,air/gas guns&pistols) excluding those of heading 9307","39632942497","1507569","31781070069.0587","52.97","-0.0187884004892204","-1.03829632772093","-0.999929730395213","4"
"2579","55164200","Dyed woven fabrics of artificial staple fibre mixed with cotton,weight<85%","39632942497","1505525","31781070069.0587","0","-0.0187637488701568","-1.03824511955923","-1","4"
"2580","84132010","Water pump for hand pump,oth than those of subheading 8413.11 / 8413.19","39632942497","1502655","31781070069.0587","8.475","-0.018727847592927","-1.03817054737972","-0.99998872002928","4"
"2581","60019230","Other pile fabrics, of man made fibres, cont elastomeric/rubber yarn, unbleached","39632942497","1500783","31781070069.0587","0","-0.0187046480932569","-1.03812236154367","-1","4"
"2582","60019230","Other pile fabrics, of man made fibres, cont elastomeric/rubber yarn, bleached","39632942497","1500783","31781070069.0587","0","-0.0187046480932569","-1.03812236154367","-1","4"
"2583","39061090","Oth poly(methyl methacrylate) in oth form","39632942497","1500580","31781070069.0587","1076771.429","-0.00196645339392735","-1.00394065590403","-0.164435694035111","4"
"2584","82023100","Sparepart sircular saw blades with working part of steel","39632942497","1500414","31781070069.0587","0","-0.0187000491504741","-1.0381128097159","-1","4"
"2585","82023100","Circular saw blades with working part of steel","39632942497","1500414","31781070069.0587","0","-0.0187000491504741","-1.0381128097159","-1","4"
"2586","84778040","Other machinery for working rubber/ plastic products, not elect operated","39632942497","1498832","31781070069.0587","0","-0.018680332273828","-1.03807185953403","-1","4"
"2587","83119000","Coated wire / cored with flux material of kind used for soldering & metal spray","39632942497","1497039","31781070069.0587","0","-0.0186579856494118","-1.03802544959162","-1","4"
"2588","84834030","Gear&gearing oth than toothed wheels, for machinery of moving grading","39632942497","1496306","31781070069.0587","2829960.81","0.025335670529208","-0.950580729301788","0.308269200345505","3"
"2589","58041099","Tulles&oth net fbrc oth thn silk/cotton, not imprgntd,oth of head 6002-6006","39632942497","1491631","31781070069.0587","17871.67","-0.0183128148281282","-1.03730885989904","-0.976321115086203","4"
"2590","72299099","Wire of other alloy steel. not of high speed steel,chromium<0.5%","39632942497","1490397","31781070069.0587","49372.557","-0.0178078342467593","-1.03626140559389","-0.93587019982887","4"
"2591","84219994","Oth parts of goods of subheading 8421.21.11/8421.21.21","39632942497","1484402","31781070069.0587","0","-0.0185004874381751","-1.03769841390932","-1","4"
"2592","95063100","Golf clubs, complete","39632942497","1484353","31781070069.0587","488.291","-0.0184922875006556","-1.03768139010047","-0.999342298731912","4"
"2593","42034000","Oth clothing access of leather or of composition leather","39632942497","1482600","31781070069.0587","1015.671","-0.0184622426300461","-1.03761901667342","-0.998630816565431","4"
"2594","40023990","Halo-isobutane-isoprene (butyl) rubber (CIIR/BIIR), in other process","39632942497","1481444","31781070069.0587","9.16","-0.0184634787475254","-1.03762158278933","-0.999987633763595","4"
"2595","84238221","Oth.weigh mach,having a maximum weight 30<capacity <= 1 000kg ,not electric ope","39632942497","1478589","31781070069.0587","0","-0.0184280385102714","-1.03754801325479","-1","4"
"2596","90173000","Micrometers, callipers and gauges","39632942497","1476005","31781070069.0587","45680.181","-0.0176858515793968","-1.0360085449402","-0.939961062156128","4"
"2597","39012000","Polyethylene having a specific gravity 0.94 or more","39632942497","1475608","31781070069.0587","90392799.91","1.38653456662443","0.161964788622843","0.967875616143351","1"
"2598","64029199","Oth diving boots cover the ankle not incorp protct mtal toe-cap, rubber/plstc","39632942497","1475149","31781070069.0587","110969.45","-0.0166604279174867","-1.03388540111775","-0.860074195593652","4"
"2599","37019910","Oth plats & film photogrhap (polychrome) specially manuf for printing indust","39632942497","1474027","31781070069.0587","0","-0.0183711811200947","-1.03742999546622","-1","4"
"2600","85123020","Unassembled sound signalling equipment","39632942497","1473713","31781070069.0587","0","-0.0183672676565885","-1.03742187286836","-1","4"
"2601","85176261","Oth transmission apparatus for radio- telephony/radio-telegraphy","39632942497","1473557","31781070069.0587","0","-0.018365323388095","-1.03741783746166","-1","4"
"2602","62046900","Female's trousers/shorts/etc of oth wool or fine animal hair and cotton","39632942497","1472340","31781070069.0587","1006462.44","-0.00270726479567769","-1.00542922794905","-0.187944610866205","4"
"2603","73053990","Oth.lines pipe,for oil/gas longitudinall welded,not high-pressure pipe","39632942497","1471556","31781070069.0587","0","-0.0183403844056874","-1.0373660770278","-1","4"
"2604","82074000","Tools for tapping or threading","39632942497","1468871","31781070069.0587","24.044","-0.0183065468510955","-1.03729585196351","-0.999967262466984","4"
"2605","39041099","PVC in other form","39632942497","1465426","31781070069.0587","2117705.448","0.0146503435856128","-0.971122379885388","0.182041730108474","3"
"2606","28272010","Calcium chloride, commercial grades","39632942497","1464428","31781070069.0587","0","-0.0182515462914438","-1.03718171640098","-1","4"
"2607","84811019","Pres-reduce valve,iron/steel,automatic operate ,5 cm ? internal diamtr <40cm","39632942497","1463946","31781070069.0587","12795.715","-0.0180466622568279","-1.03675665953395","-0.98267034123838","4"
"2608","76081000","Aluminium tubes and pipes of aluminium, not alloyed","39632942497","1460364","31781070069.0587","1.888","-0.018200866260392","-1.03707655799423","-0.999997414346616","4"
"2609","72288090","Oth. Hollow drill bars and rods","39632942497","1460363","31781070069.0587","0","-0.0182008831412755","-1.03707659301937","-1","4"
"2610","87059050","Street clean vhcl, cesspool emptier mobile clinic,spray lorries of all kinds","39632942497","1456269","31781070069.0587","0","-0.0181498585565795","-1.0369707306451","-1","4"
"2611","84099146","Pistons with an external diameter of 50 mm <= 155 mm of heading 87","39632942497","1454816","31781070069.0587","0","-0.0181317494404185","-1.0369331617151","-1","4"
"2612","29349930","6-amino penicillanic acid","39632942497","1454689","31781070069.0587","0","-0.0181301666064526","-1.03692987805479","-1","4"
"2613","90172010","Rulers,drawing,marking out,or mathematical calculating instrument","39632942497","1453966","31781070069.0587","0","-0.0181211556697806","-1.03691118466279","-1","4"
"2614","84512100","Drying machines,each of a dry linen capacity not exceeding 10 kg","39632942497","1451100","31781070069.0587","0","-0.0180854359678415","-1.03683708670859","-1","4"
"2615","73030019","Tubes and pipes with hub","39632942497","1450933","31781070069.0587","2534.07","-0.0180439689506077","-1.03675107312356","-0.996513068576091","4"
"2616","73151191","Oth mild steel for roller chain,transmis pitch lenght>=6mm&<32mm","39632942497","1448764","31781070069.0587","0","-0.0180563217934766","-1.03677669543421","-1","4"
"2617","84864090","Other machines and apparatus specified in note 9(c) to this chapter","39632942497","1448719","31781070069.0587","0","-0.0180557609467958","-1.03677553211006","-1","4"
"2618","29173490","Other esters of orthophthalic acid","39632942497","1448686","31781070069.0587","0","-0.0180553496592298","-1.03677467900653","-1","4"
"2619","84304990","Other boring or sinking machinery, not self propeled","39632942497","1446042","31781070069.0587","0","-0.0180223968009162","-1.0367063296397","-1","4"
"2620","82122090","Other razors and razor blades including razor blade blanks in strips","39632942497","1442246","31781070069.0587","0.609","-0.017975076802222","-1.03660818860623","-0.999999155484234","4"
"2621","62053090","Male's shirts of man-made fibres","39632942497","1440841","31781070069.0587","368039.389","-0.012237342078166","-1.02477789979207","-0.593074930506088","4"
"2622","85076010","Lithium ion accumulators of a kind used laptops includ notebook, subnotebooks","39632942497","1440543","31781070069.0587","2950748.57","0.0279079968318215","-0.945699426567673","0.343909199816581","3"
"2623","59090010","Fire hoses","39632942497","1440421","31781070069.0587","2.621","-0.0179523000820927","-1.03656095337038","-0.999996360792809","4"
"2624","82119100","Table knives having fixed blades","39632942497","1439063","31781070069.0587","130.12","-0.0179333933289291","-1.03652174548469","-0.999819176456319","4"
"2625","40093199","Oth tube,pipe&discharge hose,reinforced/ combined w/ textile, without fitting","39632942497","1438504","31781070069.0587","322.226","-0.0179234405691842","-1.03650110655237","-0.999552098795286","4"
"2626","85013222","Oth motor dc 37.5 kw<output?75 kw","39632942497","1435295","31781070069.0587","50529.197","-0.0171031066998902","-1.03480142590026","-0.931984958783115","4"
"2627","84871000","Ships/boats propellers and blades thrfor","39632942497","1434393","31781070069.0587","45078","-0.017176589789282","-1.03495356258476","-0.939062002567134","4"
"2628","76061220","Aluminium plates, not sensitised of kind used in the printing industry","39632942497","1433215","31781070069.0587","4.709","-0.0178624573809696","-1.03637465549547","-0.999993428781407","4"
"2629","84529092","Furniture, bases and covers for sewing machines and parts thereof","39632942497","1432524","31781070069.0587","0","-0.0178539184579947","-1.0363569509537","-1","4"
"2630","87112014","Motorcycles of cylinder capacity 150-200 cc, ckd","39632942497","1431338","31781070069.0587","3058","-0.0177916082241267","-1.03622776667986","-0.995736184428847","4"
"2631","52081100","Woven fabrics of cotton, unbleached weighing <= 100 g/m, >=85% cotton","39632942497","1431119","31781070069.0587","818.878","-0.0178236802090165","-1.03629425765999","-0.998856266025809","4"
"2632","84311019","Oth parts suitable for of goods of heading 84.25,electrically operated","39632942497","1430548","31781070069.0587","593.22","-0.0178200709656803","-1.03628677483402","-0.999170983280043","4"
"2633","63053390","Sack&bag of polyethylene/polypropylene strip, not knitted/crocheted/nonwoven","39632942497","1429872","31781070069.0587","117527.7","-0.0159941976498065","-1.03250834011671","-0.848096519599946","4"
"2634","84212950","Filter/purify mach&apparatus for oil fil ters","39632942497","1427511","31781070069.0587","0","-0.0177914401377502","-1.03622741821807","-1","4"
"2635","28491000","Carbides, whether or not chemically defined of calcium","39632942497","1427054","31781070069.0587","0","-0.0177857444281249","-1.03621561044799","-1","4"
"2636","3035300","Sardines, sardinella, brisling or sparts excl.fillets, livers and roes, frozen","39632942497","1425103","31781070069.0587","1044759.21","-0.00152331222147462","-1.00305127248361","-0.153993930697859","4"
"2637","90258020","Oth instruments of oth than thermometers &pyrometers, electrically operated","39632942497","1424527","31781070069.0587","41939.909","-0.0171024008885939","-1.03479996472482","-0.942801424645034","4"
"2638","83024220","Hasps suitable for furniture","39632942497","1423441","31781070069.0587","0","-0.017740714671284","-1.03612226412367","-1","4"
"2639","48070000","Composite paper and paperboard not surface-coated or impregnated","39632942497","1420876","31781070069.0587","0","-0.0177087464104767","-1.03605599937038","-1","4"
